TV,Radio,Social Media,Influencer,Sales,Investimento,Rentabilidade
50000000.0,13839467.74,1042655.28,Micro,174479108.8,64882123.02,268.92
75000000.0,30860937.8,5033560.6,Micro,261014894.9,110894498.41,235.37
43000000.0,10365328.32,2844228.83,Macro,152107003.2,56209557.15,270.61
60000000.0,22041497.59,4153907.42,Nano,213851917.1,86195405.02,248.1
56000000.0,16568778.7,3151386.83,Nano,200381264.7,75720165.53,264.63
100000000.0,36072073.66,7602359.55,Macro,354449557.9,143674433.21,246.7
45000000.0,7116575.68,2303621.1,Macro,162059734.8,54420196.78,297.79
12000000.0,5013390.24,840971.88,Nano,41373860.8,17854362.13,231.73
64000000.0,18308596.25,3349844.41,Macro,232809895.3,85658440.66,271.79
46000000.0,5523665.54,1952389.24,Macro,159068412.5,53476054.77,297.46
35000000.0,18095838.54,2099576.56,Mega,127225802.4,55195415.1,230.5
46000000.0,12357412.83,836941.99,Micro,162879075.1,59194354.82,275.16
15000000.0,6603955.9,332433.52,Mega,49673738.38,21936389.43,226.44
43000000.0,17796942.08,3052953.41,Macro,153801742.9,63849895.49,240.88
33000000.0,11327739.29,1322383.38,Mega,119539224.0,45650122.67,261.86
76000000.0,26012647.83,6850737.34,Micro,273706302.6,108863385.17,251.42
66000000.0,26442148.63,3116634.56,Nano,237919527.5,95558783.19,248.98
23000000.0,12056146.18,3597400.22,Nano,82792088.11,38653546.4,214.19
98000000.0,34947584.15,3385312.58,Macro,351114203.5,136332896.73,257.54
63000000.0,26400154.51,1373655.41,Nano,223298865.5,90773809.92,245.99
29000000.0,13611818.88,2670106.13,Micro,104820064.6,45281925.01,231.48
82000000.0,32444158.78,5425449.44,Nano,291194700.2,119869608.22,242.93
35000000.0,7881705.22,1732693.23,Micro,129069486.2,44614398.45,289.3
85000000.0,31864970.83,5081795.14,Micro,301744866.9,121946765.97,247.44
86000000.0,28210738.34,4373466.42,Micro,302887998.2,118584204.76,255.42
65000000.0,24235370.69,3319695.81,Macro,233643342.9,92555066.5,252.44
90000000.0,36713778.54,8103656.84,Micro,320678407.9,134817435.38,237.86
21000000.0,2937126.43,1585800.54,Macro,73552341.05,25522926.98,288.18
38000000.0,12953607.81,3856301.34,Micro,133877585.7,54809909.15,244.26
12000000.0,11835762.93,2828314.71,Nano,37423741.13,26664077.64,140.35
83000000.0,27457545.2,5358948.69,Micro,293831484.8,115816493.89,253.7
43000000.0,15844015.92,2529435.02,Micro,151196719.5,61373450.94,246.36
44000000.0,26105809.82,5549674.31,Micro,157918206.0,75655484.13,208.73
28000000.0,9184659.4,686658.38,Micro,102279182.9,37871317.78,270.07
61000000.0,21064825.04,950811.77,Nano,216904271.7,83015636.81,261.28
75000000.0,31971938.82,4698021.92,Micro,269332363.8,111669960.74,241.19
63000000.0,10244552.79,1647913.91,Nano,218159984.3,74892466.7,291.3
91000000.0,24708000.33,1160337.31,Micro,324160944.2,116868337.64,277.37
88000000.0,24966010.33,1277689.36,Macro,313128377.6,114243699.69,274.09
85000000.0,26566162.06,5987521.9,Macro,301650776.4,117553683.96,256.61
69000000.0,23885860.38,2516655.37,Nano,248432262.2,95402515.75,260.4
15000000.0,2777117.16,2523639.96,Micro,56886975.74,20300757.12,280.22
34000000.0,10674763.14,3993121.15,Micro,120002417.9,48667884.29,246.57
93000000.0,30450126.02,2841142.76,Nano,335506011.9,126291268.78,265.66
17000000.0,1437546.27,175893.87,Nano,59802392.91,18613440.14,321.29
21000000.0,5719153.16,1089862.17,Micro,75266001.02,27809015.33,270.65
72000000.0,27985617.22,6255029.33,Micro,256699340.8,106240646.55,241.62
54000000.0,22150784.07,5855266.97,Macro,200401478.8,82006051.04,244.37
13000000.0,2933653.91,336684.66,Micro,44790217.89,16270338.57,275.29
53000000.0,12070089.08,1852175.61,Mega,182906168.6,66922264.69,273.31
99000000.0,30578402.48,3043517.31,Nano,347159086.1,132621919.78,261.77
39000000.0,7244487.16,2260934.84,Macro,141009684.0,48505422.01,290.71
98000000.0,41216837.33,6137985.78,Micro,353435562.1,145354823.11,243.15
49000000.0,21181363.19,4522900.34,Macro,171393385.8,74704263.53,229.43
36000000.0,21640670.45,4667504.42,Mega,128133599.8,62308174.87,205.64
68000000.0,23844900.26,1673252.59,Nano,244028465.7,93518152.85,260.94
70000000.0,24788215.01,7581210.79,Mega,246090577.7,102369425.8,240.39
36000000.0,11641017.03,1088920.8,Micro,129945888.7,48729937.83,266.67
56000000.0,16130039.67,3866936.62,Mega,196396465.5,75996976.29,258.43
91000000.0,31002064.21,3149276.09,Macro,327330590.4,125151340.3,261.55
14000000.0,12244025.04,5347549.29,Nano,47057702.62,31591574.34,148.96
84000000.0,28451356.02,2841499.05,Nano,298372064.5,115292855.07,258.79
97000000.0,24131929.24,3174014.1,Macro,342798971.6,124305943.34,275.77
72000000.0,30028541.98,7258377.97,Micro,259976079.1,109286919.95,237.88
54000000.0,14334351.7,4555541.14,Mega,190832780.0,72889892.84,261.81
43000000.0,11651837.38,3366689.63,Micro,145418656.7,58018527.01,250.64
12000000.0,3876010.94,1906025.56,Micro,44413895.65,17782036.5,249.77
47000000.0,10997581.75,2293062.11,Nano,167115881.4,60290643.86,277.18
57000000.0,13280602.78,2101510.15,Mega,201305544.2,72382112.93,278.12
47000000.0,16939526.44,2858758.67,Nano,166948469.2,66798285.12,249.93
47000000.0,13738286.47,3330651.45,Nano,169254707.9,64068937.92,264.18
96000000.0,33289583.96,6573732.29,Micro,342952628.0,135863316.25,252.42
56000000.0,13996218.92,602834.24,Macro,194232284.8,70599053.17,275.12
64000000.0,25900993.61,4113418.1,Macro,229933365.0,94014411.71,244.57
81000000.0,29121471.99,7916414.21,Nano,289640585.8,118037886.2,245.38
15000000.0,6290858.17,678513.84,Mega,53729355.89,21969372.01,244.56
52000000.0,23993447.73,519212.3,Macro,190185345.4,76512660.03,248.57
10000000.0,5490507.42,2469998.04,Nano,37319328.3,17960505.45,207.79
93000000.0,24932372.67,1253028.51,Macro,329147808.2,119185401.18,276.16
48000000.0,23658912.91,2309970.17,Nano,173068294.3,73968883.08,233.97
52000000.0,16266717.91,3204358.72,Nano,181059151.0,71471076.63,253.33
33000000.0,13272087.67,5465264.12,Macro,117047403.0,51737351.79,226.23
38000000.0,18664758.44,3681823.99,Mega,136149793.2,60346582.43,225.61
29000000.0,9002412.71,609849.94,Nano,105433105.0,38612262.65,273.06
44000000.0,12795499.78,1228337.96,Mega,156070975.0,58023837.73,268.98
27000000.0,5266441.46,1353228.72,Mega,98374970.73,33619670.18,292.61
58000000.0,23047708.54,1465806.51,Micro,208882578.4,82513515.05,253.15
56000000.0,21022859.01,3664076.0,Nano,194961032.8,80686935.01,241.63
69000000.0,26893744.17,4596614.85,Macro,247573885.1,100490359.02,246.37
45000000.0,8374998.07,1439268.36,Mega,159062481.2,54814266.44,290.18
86000000.0,33583176.94,5258118.26,Nano,305798331.5,124841295.2,244.95
47000000.0,15728227.43,2771904.18,Macro,166972024.6,65500131.61,254.92
50000000.0,15360432.08,7610970.71,Micro,175933780.2,72971402.79,241.1
95000000.0,28725498.7,5147521.11,Nano,342832711.7,128873019.81,266.02
61000000.0,15969565.21,1950999.73,Macro,212933899.3,78920564.94,269.81
36000000.0,14164046.37,497245.7,Macro,134998647.4,50661292.07,266.47
58000000.0,4870187.03,3043994.2,Macro,205543133.9,65914181.23,311.83
47000000.0,14077558.98,62540.13,Macro,170468877.7,61140099.11,278.82
86000000.0,28373831.08,4539821.93,Mega,306699127.5,118913653.01,257.92
57000000.0,19879509.2,8274529.35,Micro,201425137.5,85154038.55,236.54
54000000.0,9966013.16,1321267.0,Macro,195267905.2,65287280.16,299.09
46000000.0,15220526.75,5422181.75,Nano,166069359.6,66642708.5,249.19
18000000.0,14461105.51,2347338.42,Mega,62328507.07,34808443.93,179.06
25000000.0,10254997.66,1748859.25,Micro,93466903.3,37003856.91,252.59
19000000.0,388590.65,255873.31,Micro,67486998.62,19644463.96,343.54
54000000.0,10724749.3,342655.8,Mega,195027044.6,65067405.1,299.73
60000000.0,22045587.4,180601.96,Mega,213952389.5,82226189.36,260.2
26000000.0,9409506.57,1018662.43,Micro,91274283.59,36428168.99,250.56
23000000.0,337280.94,1659522.76,Mega,85585505.51,24996803.7,342.39
38000000.0,2092054.68,65840.59,Nano,136953911.1,40157895.27,341.04
96000000.0,33017780.56,5625786.86,Mega,338796998.9,134643567.42,251.63
21000000.0,19974428.57,1474610.41,Macro,64570811.08,42449038.98,152.11
66000000.0,18901717.32,4247814.7,Micro,230321090.9,89149532.02,258.35
52000000.0,15219552.94,740544.97,Nano,190805897.1,67960097.91,280.76
59000000.0,26569311.13,4516217.39,Macro,211036849.7,90085528.52,234.26
83000000.0,33053703.76,9502273.99,Macro,291881619.4,125555977.75,232.47
73000000.0,29740532.17,5056047.53,Macro,261938262.0,107796579.7,242.99
19000000.0,10625854.01,1036051.83,Macro,64676005.76,30661905.84,210.93
90000000.0,29309288.06,2974964.67,Micro,314811724.9,122284252.73,257.44
73000000.0,23664561.12,7655588.18,Micro,253763418.6,104320149.31,243.25
37000000.0,8110512.2,3565895.21,Macro,128373973.0,48676407.41,263.73
28000000.0,10962715.64,1364428.02,Micro,99998234.8,40327143.66,247.97
99000000.0,28782906.75,7412179.0,Macro,351529518.8,135195085.75,260.02
70000000.0,22174494.72,1088762.38,Mega,249715800.8,93263257.1,267.75
76000000.0,28887377.13,5953678.83,Micro,264664144.6,110841055.96,238.78
82000000.0,24904318.18,4074219.87,Micro,292974022.4,110978538.05,263.99
22000000.0,11995611.22,858907.41,Nano,77645160.73,34854518.63,222.77
91000000.0,38556143.2,10214806.85,Macro,320683148.6,139770950.05,229.43
33000000.0,18441340.45,2713985.71,Nano,118346405.2,54155326.16,218.53
76000000.0,30182294.39,4016900.1,Macro,269390206.3,110199194.49,244.46
61000000.0,21487824.82,3771891.61,Macro,218567807.2,86259716.44,253.38
92000000.0,32167168.67,6726771.34,Micro,331931510.6,130893940.01,253.59
53000000.0,23586387.11,3258949.18,Mega,186838588.4,79845336.29,234.0
71000000.0,22084574.09,1663684.17,Nano,248703109.9,94748258.26,262.49
51000000.0,17130942.47,3601388.97,Macro,178004478.9,71732331.44,248.15
68000000.0,28751702.32,6739499.59,Mega,244926747.9,103491201.91,236.66
32000000.0,15224893.0,1161446.78,Macro,111493434.6,48386339.78,230.42
10000000.0,12201229.65,2452274.64,Macro,34113961.92,24653504.29,138.37
72000000.0,24402635.71,1995127.17,Macro,253708224.3,98397762.88,257.84
49000000.0,14290717.83,4671001.99,Nano,172890876.3,67961719.82,254.39
59000000.0,13950534.33,174759.87,Micro,212344980.9,73125294.2,290.39
90000000.0,28224277.87,3729510.23,Macro,312570666.3,121953788.1,256.3
96000000.0,23981044.59,1166863.3,Mega,344863012.5,121147907.89,284.66
10000000.0,10302666.81,2397550.88,Macro,37156339.49,22700217.69,163.68
80000000.0,26819825.99,700882.0,Mega,284230809.4,107520707.99,264.35
50000000.0,19412043.66,188385.57,Mega,174268032.4,69600429.23,250.38
94000000.0,38584360.16,5522805.83,Macro,333566381.5,138107165.99,241.53
22000000.0,6387047.15,1980000.33,Mega,81221018.49,30367047.49,267.46
30000000.0,9749321.22,3173628.52,Mega,108486511.7,42922949.74,252.75
64000000.0,26173952.98,5061944.75,Micro,225458711.5,95235897.73,236.74
79000000.0,35942674.46,3479529.09,Mega,280119144.9,118422203.55,236.54
35000000.0,16613340.3,2937634.4,Nano,128471734.6,54550974.7,235.51
87000000.0,25308868.12,888742.37,Macro,314122791.4,113197610.49,277.5
15000000.0,7531238.47,2180049.88,Nano,52683096.86,24711288.35,213.19
82000000.0,30250090.56,3334021.87,Mega,292754680.3,115584112.43,253.28
56000000.0,18892757.37,6418796.39,Macro,202533975.7,81311553.76,249.08
42000000.0,5929142.68,934337.09,Mega,153532189.5,48863479.77,314.21
46000000.0,14590522.19,2353695.79,Micro,162428199.1,62944217.98,258.05
89000000.0,34526378.23,7837740.23,Macro,317487868.9,131364118.46,241.69
74000000.0,27196601.84,5616320.48,Mega,267287241.6,106812922.32,250.24
83000000.0,32835966.09,5757350.41,Nano,293303187.6,121593316.49,241.22
99000000.0,40287515.95,3937106.66,Nano,354292515.2,143224622.61,247.37
52000000.0,11055672.79,2339107.7,Mega,186970726.7,65394780.49,285.91
38000000.0,15271035.2,2028067.93,Mega,132155075.2,55299103.13,238.98
82000000.0,25844214.95,5576685.98,Nano,294435989.6,113420900.93,259.6
19000000.0,3538770.14,2106952.03,Micro,65252064.95,24645722.17,264.76
73000000.0,16852830.64,4371485.67,Micro,258869419.2,94224316.31,274.74
14000000.0,218030.5,337638.27,Mega,48948812.06,14555668.76,336.29
80000000.0,29340186.13,7067678.23,Nano,284260350.3,116407864.36,244.19
20000000.0,8722931.94,3337461.52,Nano,68810722.62,32060393.46,214.63
71000000.0,19979768.45,6960355.85,Mega,252076426.3,97940124.3,257.38
13000000.0,5039607.86,5038277.05,Macro,48154403.04,23077884.91,208.66
21000000.0,2669395.22,1602543.73,Nano,77613956.01,25271938.95,307.12
48000000.0,12735750.34,21272.95,Nano,170615424.8,60757023.29,280.82
13000000.0,3597244.02,5441006.06,Micro,52300149.63,22038250.07,237.32
49000000.0,13090884.28,2950203.36,Macro,176716900.9,65041087.64,271.7
87000000.0,34690275.1,5616502.27,Micro,305713579.1,127306777.37,240.14
93000000.0,34795118.05,4269074.38,Nano,326434448.3,132064192.43,247.18
93000000.0,34371187.42,6494090.33,Micro,331013252.4,133865277.75,247.27
21000000.0,5000539.17,199657.4,Macro,75821964.35,26200196.57,289.39
33000000.0,11350734.17,964355.35,Micro,117588852.8,45315089.53,259.49
94000000.0,29088311.86,4337243.38,Mega,336784907.1,127425555.24,264.3
96000000.0,34091183.25,6356479.67,Nano,342198386.0,136447662.92,250.79
38000000.0,12600916.87,2971342.81,Mega,140137007.4,53572259.68,261.59
52000000.0,21005506.22,2405095.01,Micro,184091595.5,75410601.23,244.12
28000000.0,11268412.21,1373882.9,Mega,102679045.9,40642295.11,252.64
12000000.0,5037808.98,1199564.47,Mega,45273661.11,18237373.45,248.25
51000000.0,19841778.38,4035106.93,Micro,178557418.0,74876885.31,238.47
44000000.0,20730544.48,7469616.95,Micro,157790291.7,72200161.43,218.55
99000000.0,37127877.24,3057987.48,Macro,354966421.8,139185864.73,255.03
27000000.0,4701938.98,2075231.23,Macro,99357287.04,33777170.22,294.16
52000000.0,22908165.82,3257424.2,Mega,185895019.7,78165590.02,237.82
98000000.0,26847497.7,555850.62,Macro,351862792.3,125403348.32,280.58
90000000.0,29748044.69,191958.98,Mega,323089058.4,119940003.67,269.38
95000000.0,37641172.76,4268640.84,Mega,335336739.3,136909813.61,244.93
28000000.0,10973678.16,2558390.42,Mega,102978830.4,41532068.57,247.95
23000000.0,1577017.52,1075431.49,Macro,78151381.75,25652449.01,304.65
58000000.0,17791378.36,4621131.86,Macro,201908505.3,80412510.22,251.09
59000000.0,19834616.73,7641127.92,Nano,210230045.9,86475744.65,243.11
37000000.0,1555588.15,19312.96,Macro,130480890.6,38574901.12,338.25
49000000.0,16682618.8,4159433.93,Mega,165653852.1,69842052.73,237.18
37000000.0,14147163.05,7161305.34,Nano,134641015.5,58308468.4,230.91
97000000.0,31690826.41,5548205.45,Nano,342426132.2,134239031.86,255.09
50000000.0,17682753.93,1605194.32,Nano,175499496.6,69287948.25,253.29
99000000.0,30308406.23,7342506.62,Nano,351042618.8,136650912.85,256.89
97000000.0,34968193.27,6731469.77,Micro,342089946.8,138699663.04,246.64
58000000.0,21399930.28,2172741.92,Mega,206413038.6,81572672.2,253.04
28000000.0,10347058.68,1330435.17,Micro,96979415.3,39677493.85,244.42
76000000.0,19101804.56,2327478.32,Nano,268892292.0,97429282.88,275.99
30000000.0,6433771.66,718034.66,Macro,106652765.0,37151806.33,287.07
25000000.0,14066593.51,1322903.89,Micro,90811965.16,40389497.4,224.84
50000000.0,6744746.85,1282871.59,Macro,178146188.0,58027618.44,307.0
45000000.0,12666620.23,1415740.85,Nano,160240926.2,59082361.08,271.22
23000000.0,2119801.84,893297.04,Micro,80701334.66,26013098.88,310.23
86000000.0,30409582.62,6126358.54,Mega,306770731.1,122535941.16,250.35
58000000.0,21746656.0,4451849.39,Nano,210223870.1,84198505.39,249.68
20000000.0,12920656.58,1865530.07,Nano,72346268.28,34786186.65,207.97
39000000.0,26082144.59,3414835.51,Mega,135615088.6,68496980.1,197.99
92000000.0,25648761.08,4156526.23,Micro,328451946.4,121805287.31,269.65
37000000.0,17592606.0,2569460.82,Macro,130268632.2,57162066.82,227.89
81000000.0,22063611.59,2294248.9,Micro,290407403.1,105357860.49,275.64
10000000.0,5592288.96,1396276.43,Mega,36126426.05,16988565.39,212.65
20000000.0,11764359.02,1308742.28,Mega,71124710.63,33073101.3,215.05
36000000.0,2629061.72,4784614.13,Nano,129855957.2,43413675.86,299.11
54000000.0,4341896.37,1135469.58,Macro,191964905.4,59477365.95,322.75
40000000.0,17332751.69,428533.54,Macro,143704301.4,57761285.23,248.79
85000000.0,23787070.98,2504073.83,Nano,307309544.3,111291144.81,276.13
24000000.0,7544702.79,2339837.08,Mega,83557122.47,33884539.88,246.59
12000000.0,2914654.4,2951867.81,Macro,52198933.28,17866522.21,292.16
46000000.0,17469941.22,1304576.86,Micro,165228835.0,64774518.08,255.08
71000000.0,21492198.73,5969253.68,Nano,253691009.4,98461452.41,257.66
20000000.0,14141821.46,1024806.18,Macro,70030214.09,35166627.64,199.14
90000000.0,32711661.64,4755053.06,Micro,322393025.2,127466714.7,252.92
94000000.0,27089740.13,1867946.95,Nano,336647627.4,122957687.08,273.79
98000000.0,28556382.93,5407817.07,Nano,346185844.7,131964200.0,262.33
23000000.0,4375792.88,3299249.02,Nano,81432658.85,30675041.9,265.47
24000000.0,11189895.37,329939.68,Nano,83489053.48,35519835.05,235.05
26000000.0,14816942.61,5930061.42,Mega,95036068.6,46747004.03,203.3
23000000.0,16625021.62,612275.98,Nano,80681448.83,40237297.6,200.51
46000000.0,15633114.08,2681854.35,Micro,164598721.5,64314968.43,255.93
26000000.0,12788503.62,3013491.73,Micro,97744364.34,41801995.35,233.83
25000000.0,5438159.45,17011.21,Nano,88434217.95,30455170.66,290.38
17000000.0,10653278.85,1828599.56,Macro,61881910.17,29481878.41,209.9
27000000.0,2334265.6,61268.95,Macro,94637609.23,29395534.55,321.95
96000000.0,32891649.31,2377670.02,Nano,344664982.0,131269319.33,262.56
24000000.0,10621793.99,1086533.8,Macro,86879181.46,35708327.79,243.3
67000000.0,20081712.95,884518.2,Macro,233085006.7,87966231.15,264.97
26000000.0,3977001.14,130780.04,Mega,90181677.88,30107781.18,299.53
23000000.0,9024577.46,3276219.43,Mega,85939899.59,35300796.89,243.45
95000000.0,31055715.9,6758467.17,Mega,340623359.2,132814183.07,256.47
58000000.0,13303690.09,4383672.24,Mega,207572060.1,75687362.33,274.25
46000000.0,15571906.59,3193752.93,Nano,162700956.4,64765659.52,251.21
30000000.0,7570742.92,732234.23,Macro,109976062.1,38302977.15,287.12
40000000.0,13322666.02,2613952.25,Micro,145173102.8,55936618.27,259.53
43000000.0,19404673.58,1227667.44,Nano,148178556.7,63632341.02,232.87
92000000.0,42271578.69,7379310.18,Macro,328842667.8,141650888.88,232.15
98000000.0,29350266.43,6913729.65,Nano,347507370.0,134263996.08,258.82
92000000.0,29645284.36,2641853.18,Macro,330264320.4,124287137.54,265.73
54000000.0,11117545.21,2865084.87,Nano,189655812.1,67982630.08,278.98
52000000.0,18159944.31,318088.04,Mega,182929604.2,70478032.35,259.56
77000000.0,28867496.41,3481911.57,Nano,270065322.5,109349407.98,246.97
84000000.0,22476959.72,2357758.85,Micro,295713565.2,108834718.57,271.71
44000000.0,10242678.85,468675.16,Macro,159267743.0,54711354.01,291.11
85000000.0,27891001.94,7145666.68,Micro,302831727.2,120036668.62,252.28
63000000.0,20236500.27,4367758.73,Macro,230124347.9,87604259.0,262.69
28000000.0,17343639.19,2071635.54,Micro,96930054.32,47415274.73,204.43
81000000.0,26672722.07,4564258.58,Nano,291320044.8,112236980.65,259.56
60000000.0,12859006.17,2182885.12,Micro,213340699.0,75041891.29,284.3
45000000.0,17127520.1,1462856.66,Micro,157656160.0,63590376.76,247.92
40000000.0,8144143.25,719071.87,Micro,146079225.3,48863215.12,298.96
50000000.0,14118239.13,461927.77,Mega,178277641.2,64580166.9,276.06
63000000.0,17250100.11,877481.55,Macro,227292965.3,81127581.66,280.17
51000000.0,14292247.44,469666.55,Micro,182526457.4,65761913.99,277.56
65000000.0,24237435.24,5698040.66,Mega,225452593.9,94935475.9,237.48
